sentence_id,title,paragraph_text,origin_sentence,category
859142,m04001224-418,"גרסתה של המתלוננת באשר להתנהגותה בתחנת הדלק תמוהה ולא ניתן לקבלה. קשה להאמין שהמתלוננת שעל פי גירסתה זה עתה נאנסה, הסתגרה בתא השירותים בתחנת הדלק מחמת פחדה בין היתר משני האנשים שהיו במקום, תצא כעבור זמן מה, תשוחח עימם ותסרב להצעתם כי יזמינו לה מונית או משטרה. בסמוך לאחר מכן תצעד רגלית לכיוון כביש מהיר, למרות שסיכוייה להגיע לביתה כך היו קלושים, ולבסוף תיסע לביתה עם האופנוען, אדם זר לה לחלוטין, תוך שהיא מנהלת עמו שיחת חולין.",גרסתה של המתלוננת באשר להתנהגותה בתחנת הדלק תמוהה ולא ניתן לקבלה,"לא אמינה כי לא עקבית, הציגה סתירות"
277466,s02003061-156,"מבחינת הראיות שהובאו ושמיעת העדויות של הצדדים באשר למערכת היחסים, מסקנתי היא  שהועלו ספקות רבים באשר לגירסה של המאשימה כי היחסים המיניים בין הנאשם למתלוננת היו בגדר ניצול יחסי המרות שנבעו מהיות הנאשם מפקדה של המתלוננת בתקופות האמורות בכתב האישום. לא ניתן גם להתעלם מכך שגירסתה הראשונה של המתלוננת היתה כי התנגדה למעשיו של הנאשם, וכי המעשים נכפו עליה באופן שנאנסה ממש בעוד שהחלק החמור בכתב האישום עניינו בעילה אסורה בהסכמה. גם מגירסתה בביהמ""ש עלה מספר ניכר של פעמים שמערכת היחסים המינית היתה בכפייה, שכן לטענתה גילתה סימנים רבים של התנגדות אם במלל ואם בהתנהגות."," לא ניתן גם להתעלם מכך שגירסתה הראשונה של המתלוננת היתה כי התנגדה למעשיו של הנאשם, וכי המעשים נכפו עליה באופן שנאנסה ממש בעוד שהחלק החמור בכתב האישום עניינו בעילה אסורה בהסכמה","לא אמינה כי לא עקבית, הציגה סתירות"
151488,m02001067-568,"עדותו של שבי היא העדות היחידה של מי שהיה קרוב לאירועים בעת התרחשותם, מלבד עדויותיהם הסותרות של המתלוננת והנאשם.","עדותו של שבי היא העדות היחידה של מי שהיה קרוב לאירועים בעת התרחשותם, מלבד עדויותיהם הסותרות של המתלוננת והנאשם","לא אמינה כי לא עקבית, הציגה סתירות"
224720,s06002247-262,"מידת הוכחה זו של הספק הסביר, מקבלת משנה תוקף כאשר מדובר בהרשעה על פי עדות יחידה של מתלוננת. בית המשפט העליון קבע לא אחת, שעל בית המשפט מוטלת חובת זהירות שעה שהוא ניצב  בפני מצב של עדות יחידה מול כפירת הנאשם. במקרה זה, יש לשקול את ערכה של העדות היחידה מעל ומעבר לזהירות הרבה לה נדרש בית המשפט בדרך כלל (ראה לעניין זה  פלוני נ' מדינת ישראל, נט(1) 385 בעמ' 410).","מידת הוכחה זו של הספק הסביר, מקבלת משנה תוקף כאשר מדובר בהרשעה על פי עדות יחידה של מתלוננת","לא אמינה כי לא עקבית, הציגה סתירות"
121550,m01000232,"המתלוננת טענה בעדותה כי כאשר יצאה מהשירותים כמעט ולא היו בפאב אנשים וזאת למרות שמדובר בשעה 12.00-01.00 בלילה, שעת השיא בפאבים. משנשאלה המתלוננת האם היה שם מישהו כלל, מאבטח, ברמן או כל אדם אחר, השיבה כי אינה יודעת ואיננה זוכרת (עמ' 271 לפרוטוקול ש' 22 ואילך). גרסה זו של המתלוננת איננה סבירה ואינה מהימנה. לא ייתכן כי לא היה איש נוכח בפאב באותה שעה, למשל, ברמן, מאבטח, בעלי הפאב וכדומה, אליהם יכלה לפנות ולבקש כי יסייעו לה מאחר ונאנסה. הגרסה גם סותרת את עדותה בענין האירוע בשירותים. מחד היא טוענת שאנשים דפקו על דלת השירותים כששמעו את צעקותיה. בהמשך היא טוענת שבגלל ריבוי הקהל והרעש לא שמעו את צעקותיה, ובהמשך היא אינה זוכרת אם היו אנשים בפאב כאשר פתחה את דלת השירותים. סתירות אלו אינן מתישבות ומערערות את גרסתה.", גרסה זו של המתלוננת איננה סבירה ואינה מהימנה,"לא אמינה כי לא עקבית, הציגה סתירות"
121422,m01000232,"התביעה מבססת את עיקר טיעוניה על עדותה של המתלוננת. אציין כבר עתה כי מצאתי סתירות מהותיות בעדותה. כמו כן, מצאתי כי גרסתה של המתלוננת לעניין האירועים איננה הגיונית ואיננה סבירה. יש לציין גם כי גרסתה של המתלוננת אינה מתיישבת בנקודות רבות עם גרסתה של עדת התביעה, חברתה של המתלוננת, אשר הייתה עמה בליל האירוע."," כמו כן, מצאתי כי גרסתה של המתלוננת לעניין האירועים איננה הגיונית ואיננה סבירה","לא אמינה כי לא עקבית, הציגה סתירות"
224709,s06002247-262,"מכאן, כדי לבסס הרשעה על עדות יחידה של מתלוננת, נדרש בית המשפט ליתן הנמקה ממשית, שיהא בה כדי לסלק את החששות המלווים עדות של קרבן של עבירות מין.","מכאן, כדי לבסס הרשעה על עדות יחידה של מתלוננת, נדרש בית המשפט ליתן הנמקה ממשית, שיהא בה כדי לסלק את החששות המלווים עדות של קרבן של עבירות מין","לא אמינה כי לא עקבית, הציגה סתירות"
1090384,SH-07-2430-626,"לעניין אירוע זה של הסטת החולצה ונגיעה בחזה התרשמתי כי גרסתה של המתלוננת, אינה אמינה. המדובר בגרסה שאינה עקבית, על דרך ההוספה בסתירה לגרסתה במשטרה ובסתירה לעדויותיהם של ע.ת 3 וע.ת 4, שנטען כי שמעו מהמתלוננת בסמוך לאירוע על נגיעה בחזה. עדים נוספים כדוגמת רכז המתנ""ס ומנהלת המקום, לא נכללו ברשימת עדי התביעה על אף שנטען כי שמעו מהמתלוננת, בסמוך לאירוע, כשהיא נסערת, על נגיעה בחזה.","לעניין אירוע זה של הסטת החולצה ונגיעה בחזה התרשמתי כי גרסתה של המתלוננת, אינה אמינה","לא אמינה כי לא עקבית, הציגה סתירות"
84352,s02003519-47,"לאחר ששמעתי וראיתי את המתלוננות בעת מתן עדותן ואת עדותם של עדי התביעה וההגנה  התומכים בדברי הנאשם, ובחנתי את כל הראיות שהציגו התביעה וההגנה, הגעתי למסקנה כי אין בפני כל דבר התומך בגירסתן היחידה של המתלוננות אשר יכול כדי לענות על חובת ההנמקה, וזאת בנוסף לעדות המתלוננות שהיתה עדות כבושה ועם סתירות מהותיות.","לאחר ששמעתי וראיתי את המתלוננות בעת מתן עדותן ואת עדותם של עדי התביעה וההגנה  התומכים בדברי הנאשם, ובחנתי את כל הראיות שהציגו התביעה וההגנה, הגעתי למסקנה כי אין בפני כל דבר התומך בגירסתן היחידה של המתלוננות אשר יכול כדי לענות על חובת ההנמקה, וזאת בנוסף לעדות המתלוננות שהיתה עדות כבושה ועם סתירות מהותיות","לא אמינה כי לא עקבית, הציגה סתירות"
218030,ME-15-10-1855-55,"באשר לטענות ההגנה בסיכומים, לעניין סתירות וגרסה מתפתחת לכאורה של המתלוננת ג' נ', אין לי אלא להפנות לדברים שכתבתי לעיל בדיון בעניינה של ש' ולפסקי הדין אליהם הפניתי שעניינם הקושי הייחודי של מתלוננים ומתלוננות בעבירות מין למסור באופן מיידי גרסה סדורה ושלמה בשל הטראומה אותה הם חוו.","באשר לטענות ההגנה בסיכומים, לעניין סתירות וגרסה מתפתחת לכאורה של המתלוננת ג' נ', אין לי אלא להפנות לדברים שכתבתי לעיל בדיון בעניינה של ש' ולפסקי הדין אליהם הפניתי שעניינם הקושי הייחודי של מתלוננים ומתלוננות בעבירות מין למסור באופן מיידי גרסה סדורה ושלמה בשל הטראומה אותה הם חוו","לא אמינה כי לא עקבית, הציגה סתירות"
733158,M-NoPub-ZB-8-237-L,"אכן עדותה של המתלוננת בביהמ""ש אינה מאורגנת ומסודרת, לא תמיד מתוארים הארועים בסדר כרונולוגי ואף לא ברורים המעברים מארוע אחד למשנהו. אולם אין בכך כדי לפגום במהימנותה של המתלוננת. אני מאמצת את דבריה של חוקרת הנוער אשר התרשמה כי בשל ריבוי הארועים אותם חוותה המתלוננת נקשרים מספר ארועים בקשר אסוציאטיבי זה לזה, וכאשר סיפרה המתלוננת על האחד באופן טבעי, נזכרה באחר, ציינה את קיומו והמשיכה בדבריה. במקרים מסויימים ערבבה המתלוננת בין ארועים שונים. אך כשנשאלה המתלוננת שאלה הממוקדת בארוע מסויים, היא הקפידה לתאר ולהבהיר את שארע באותו ארוע מסויים לעומת הארועים האחרים. (עמ' 67לפרוטוקול מתאריך 23.5.99).","אכן עדותה של המתלוננת בביהמ""ש אינה מאורגנת ומסודרת, לא תמיד מתוארים הארועים בסדר כרונולוגי ואף לא ברורים המעברים מארוע אחד למשנהו","לא אמינה כי לא עקבית, הציגה סתירות"
