sentence_id,title,sentence_text,paragraph_text,origin_sentence
479582,SH-13-08-24175-34,"כאמור , ה מתלוננת עשתה רושם מהימן ביותר .","כאמור, המתלוננת עשתה רושם מהימן ביותר. העדה עמדה בבטחון על דוכן העדים וסיפרה את סיפורה בשיטתיות וברצף ללא שניכרו בדבריה סימני היסוס, חוסר בטחון או אי-וודאות כלשהם. העדה עמדה בנחרצות על גרסתה לפיה ראתה את איבר מינו של הנאשם מהמקום בו עמדה, הסבירה מדוע לא יכלה לראות אם איבר המין היה זקור, שכן הנאשם החזיקו בידו, ומסרה בכנות כי אינה יודעת אם הנאשם הגיע לסיפוקו.","כאמור, המתלוננת עשתה רושם מהימן ביותר"
480287,s03005381-402,ה מתלוננת ככלל הותירה רושם אמין .,"1. המתלוננת ככלל הותירה רושם אמין. עדותה תואמת על פי רוב את הדברים שמסרה בהודעתה אולם אינה תואמת במדוייק את שנרשם מפיה בחוו""ד המומחה.", המתלוננת ככלל הותירה רושם אמין
487368,SH-08-5329-334,"אישום שלישי - תקיפה חבלנית מעדיפה אני את עדות של היא של ה מתלוננת אשר הותירה על אני רושם מהימן , ל ה עניין תיאור ה שריטות ש הותיר ה נאשם ב אזור ה חזה של היא , ו דוחה את עדות ה נאשם אשר הכחיש כי תקף את היא .","אישום שלישי- תקיפה חבלנית מעדיפה אני את עדותה של המתלוננת אשר הותירה עליי רושם מהימן, לעניין תיאור השריטות שהותיר הנאשם באזור החזה שלה, ודוחה את עדות הנאשם אשר הכחיש כי תקף אותה. חיזוק להתרשמותי זו מצאתי בת/5, ממנו עולה הערת החוקרת לפיה המתלוננת הרימה את חולצתה והיא הבחינה בסימני שריטות אדומות באזור החזה של המתלוננת.","אישום שלישי- תקיפה חבלנית מעדיפה אני את עדותה של המתלוננת אשר הותירה עליי רושם מהימן, לעניין תיאור השריטות שהותיר הנאשם באזור החזה שלה, ודוחה את עדות הנאשם אשר הכחיש כי תקף אותה"
488489,s05003325,"ה סנגור מבקש לאמץ את מסקנה של הוא של מומחה ה הגנה ד""ר לוי ו לקבוע , ש גם אם ה ילדה עושה רושם אמין ו משכנע , מצב של היא ה נפשי ו ה נסיבות ב הן הצביעה על ה נאשם , הביאו את היא לחשוב תוך שכנוע עצמי עמוק , ש ה איש את הוא ראתה ב ניידת הוא ה איש ב וטפגשה ב רחוב אמרי חיים .","הסנגור מבקש לאמץ את מסקנותיו של מומחה ההגנה ד""ר לוי ולקבוע, שגם אם הילדה עושה רושם אמין ומשכנע, מצבה הנפשי והנסיבות בהן הצביעה על הנאשם, הביאו אותה לחשוב תוך שכנוע עצמי עמוק, שהאיש אותו ראתה בניידת הוא האיש בו פגשה ברחוב אמרי חיים.  מחשבה זו איננה אלא טעות, שאין להשתית עליה מסקנות כל שהן.","הסנגור מבקש לאמץ את מסקנותיו של מומחה ההגנה ד""ר לוי ולקבוע, שגם אם הילדה עושה רושם אמין ומשכנע, מצבה הנפשי והנסיבות בהן הצביעה על הנאשם, הביאו אותה לחשוב תוך שכנוע עצמי עמוק, שהאיש אותו ראתה בניידת הוא האיש בו פגשה ברחוב אמרי חיים"
489234,s024134,ככלל ה מתלוננת הותירה רושם אמין ביותר .,23. צטטתי בהרחבה קטעים מעדותה נוכח האמון הרב שנותנת אני בדבריה. ככלל המתלוננת הותירה רושם אמין ביותר., ככלל המתלוננת הותירה רושם אמין ביותר
501568,s021784a,"ה מתלוננת ה שלישית ש. ק. עשתה רושם מהימן על ב יהמ""ש , היא סיפרה כי ה נאשם נגע ב מפשעה של היא , יותר מאוחר חיבקה ו משביקשה מן הוא להפסיק הוא הפסיק .","6. המתלוננת השלישית ש.ק. עשתה רושם מהימן על ביהמ""ש, היא סיפרה כי הנאשם נגע  במפשעתה, יותר מאוחר חיבקה ומשביקשה ממנו להפסיק הוא הפסיק. אומנם עדותה לא  היתה עשירה בפרטים, אך יש לקחת בחשבון שהיא סיפרה על אירוע שהיה לפני כ- 6 שנים  (עת היתה בת 11). עפ""י עדותה אני קובע כי היא חוותה המעשה כפי שתואר על ידה."," עשתה רושם מהימן על ביהמ""ש, היא סיפרה כי הנאשם נגע  במפשעתה, יותר מאוחר חיבקה ומשביקשה ממנו להפסיק הוא הפסיק"
501572,s021784a,"גם ה מתלוננת ה שנייה עשתה רושם טוב על ב יהמ""ש ו יש מקום לקבל את עדות של היא כמהימנה .","גם המתלוננת השנייה עשתה רושם טוב על ביהמ""ש ויש מקום לקבל את עדותה כמהימנה.","גם המתלוננת השנייה עשתה רושם טוב על ביהמ""ש ויש מקום לקבל את עדותה כמהימנה"
507306,M-NoPub-ZB-8-228-L,ה מתלוננת הותירה ב אני רושם אמין .,"המתלוננת הותירה בי רושם אמין. היא לא הגזימה ולא הפריזה בתאור הארועים נשוא כתב האישום, הקפידה לדייק בפרטים, ואני מאמצת את דבריה במלואם.",המתלוננת הותירה בי רושם אמין
509125,m08001086-173,"ה מתלוננת הותירה רושם חיובי , כן ו מהימן .","המתלוננת הותירה רושם חיובי, כן ומהימן. בעדות עניינית, בהירה ועקבית, חפה מהתלהמות ונטולת כל הגזמה, תיארה מסכת רציפה ומתמשכת של פגיעות מיניות אותן בצע בה הנאשם בעודה ילדה, אשר נפרשה על פני שנים ארוכות. דבריה מעל הדוכן נמסרו מתוך כאב ומצוקה ניכרים, אך בה בעת בצורה שוטפת ורהוטה ומנקודת מבט אישית-אותנטית, תוך התייחסות קונקרטית למגוון של מעשי עבירה, בעלי מאפיינים ספציפיים וציון הזירות השונות בהן התרחשו, באופן היוצר תמונה מציאותית קוהרנטית ושלמה ושולל כל אפשרות של המצאה דימיונית. ולא למותר להדגיש, כי הנאשם עצמו, למצער, הודה בפנינו ברוב עובדות האישום השני.","המתלוננת הותירה רושם חיובי, כן ומהימן"
510176,s02007140-2,ה מתלוננת ב תיק זה ה גבק ע.ל עשתה על אני רושם אמין ביותר .,33. המתלוננת בתיק זה הגב' ע.ל עשתה עלי  רושם אמין ביותר.  רושם זה מבוסס על התרשמותי הבלתי אמצעית ממנה וכן על חיזוקים רבים שנמצא לדבריה בדברי עדים אחרים לרבות חלק מעדי ההגנה.נ המתלוננת נחקרה על כל גוון ותת גוון בדברים שמסרה השיבה לכל השאלות בצורה משכנעת וללא הפרזות.,ל עשתה עלי  רושם אמין ביותר
531294,ME-18-06-11113-33,"זאת ו עוד , ה מתלוננת הותירה רושם אמין ביותר , ו לא היססה לספר על ה "" שיבושים "" ב זכרון של היא , הן ב נוגע ל "" בלק אאוט "" ב נוגע ל ה אופן הגעה של היא ל בית ה נאשם , ו הן ב נוגע ל כך ש ב שלב מסוים התבלבלה בין הוא לבין אדם אחר .","לאור אבחנה זו, נראה כי חוות הדעת של פרופ' לבשטין אינה יכולה לעורר ספק, כפי שניסתה ההגנה לטעון, ביכולת לתת אמון ולבסס ממצא על הדברים הברורים והמפורשים עליהם העידה המתלוננת בפנינו, ועליהם סיפרה מן הרגע הראשון. יריעת המחלוקת בתיק זה נוגעת למה שארע בדירת הנאשם, ולגבי כך המתלוננת לא אמרה, בשום שלב, שהיא לא זוכרת מה בדיוק קרה, ולא הודגמו כל בלאק אאוט או סתירות בדבריה בעניין זה. זאת ועוד, המתלוננת הותירה רושם אמין ביותר, ולא היססה לספר על ה""שיבושים"" בזכרונה, הן בנוגע ל""בלק אאוט"" בנוגע לאופן הגעתה לבית הנאשם, והן בנוגע לכך שבשלב מסוים התבלבלה בינו לבין אדם אחר. בהינתן האמור, חזקה כי המתלוננת היתה מספרת לו היו דברים נוספים שנמחקו מזכרונה במהלך האירוע."," זאת ועוד, המתלוננת הותירה רושם אמין ביותר, ולא היססה לספר על ה""שיבושים"" בזכרונה, הן בנוגע ל""בלק אאוט"" בנוגע לאופן הגעתה לבית הנאשם, והן בנוגע לכך שבשלב מסוים התבלבלה בינו לבין אדם אחר"
534098,SH-13-06-13765-22,"ה מתלוננת עשתה על אני רושם מהימן , ו לא נותר ב לבי ספק , ש היא תיארה את ש אירע ל היא , ללא הגזמה .","המתלוננת עשתה עליי רושם מהימן, ולא נותר בלבי ספק, שהיא תיארה את שאירע לה, ללא הגזמה. הסנגור הפנה להבדלים שוליים, כגון האם צעקה ומתי,  האם בכתה ומתי, אך לא מצאתי שמ בהבדלים שיש בכוחם כדי להשפיע על המהימנות המלאה שנתתי בדברי המתלוננת. בחקירתה הנגדית הסבירה המתלוננת (עמ' 26 שורות 15-23):","המתלוננת עשתה עליי רושם מהימן, ולא נותר בלבי ספק, שהיא תיארה את שאירע לה, ללא הגזמה"
