sentence_id,origin_sentence,category,new_category,model_reasoning
16685," גרסה מזכה זו של המתלוננת אינה מספקת לגישתי לפגום במהימנות עדויותיה של המתלוננת, ואין בה די כדי להטיל ספק בגרסה המפלילה","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",המשפט מבטא את קביעת השופט כי מהימנות גרסתה המפלילה של המתלוננת נותרת גבוהה ואינה נפגמת.
16270, תיאורה זה של המתלוננת היה אחיד הן במשטרה והן בבית המשפט,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים","המשפט מצביע על עקביות ואחידות בתיאור שנתנה המתלוננת בשלבים השונים, דבר המעיד על מהימנות גרסתה ותיאור האירועים על ידה."
17305,"ההרשעה התבססה על עדותה האמינה והמשכנעת של המתלוננת, אשר זכתה לחיזוק ולעיבוי באמצעות ראיות נוספות שהביאה המאשימה",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,המשפט מתאר הרשעה המבוססת על עדותה האמינה של המתלוננת אשר נתמכת ומחוזקת בראיות נוספות.
18539,"כל הנסיבות לקולא, הודאת הנאשם, חסכון עדותה הנוספת של המתלוננת, חרטתו, מצבו הבריאותי כפי שעלה בדיונים בפנינו, מעצר הבית הממושך, מצבו הכלכלי והמשפחתי, עדויות האופי מטעמו, ושאר טענות הסנגור, עמדו לנגד עינינו",לא רלוונטי,לא רלוונטי,המשפט עוסק בשיקולים לעונש ובנסיבות מקלות של הנאשם ואינו מעריך את מהימנות עדותה של המתלוננת.
17010,"עדותה ארוכה, מפורטת, כוללת פרטים בגין מקרים רבים ושונים של אירועים, ועיינתי שוב ושוב בעדותה של המתלוננת, ובעדויות האחרות המצטרפות לעדותה",לא רלוונטי,"קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",המשפט מדגיש את היותה של עדות המתלוננת מפורטת וארוכה וכוללת פרטים רבים על אודות מסכת האירועים.
16020," כפי שפורט על ידי חברתי, ניצבים אנו בפני שתי גרסאות סותרות וקוטביות זו לזו; מחד גיסא, גרסתה המפלילה של המתלוננת, בתו של הנאשם, המתארת בפרוטרוט סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד הגשת התלונה בשנת 2015",לא רלוונטי,לא רלוונטי,המשפט מציג את נקודת המוצא של הדיון בדבר קיומן של שתי גרסאות קוטביות ואינו מבטא הערכה או הכרעה של השופט לגבי מהימנות עדות המתלוננת.
18744," עיקר עדותה הראשית של המתלוננת בבית המשפט: עת/1, המתלוננת, העידה: היא בת כ-19 שנה, ומחכה לגיוסה לצה""ל",לא רלוונטי,לא רלוונטי,המשפט מתאר באופן עובדתי את פרטי עדותה של המתלוננת ואינו מבטא את הערכת השופט לגבי מהימנותה.
19117,חיזוקים בראיות נוספות לגירסתה המהימנה של המתלוננת: 21,אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,המשפט מציין כי גרסתה המהימנה של המתלוננת נתמכת בחיזוקים ובראיות נוספות.
19076," גירסתה המהימנה של המתלוננת והחיזוקים לה, בעינם עומדים, ובהיעדר ממצא כטענות ההגנה, אין כדי להעלות או להוריד; באותה מידה לא נמצא פרופיל DNA של המתלוננת במוצגים שנלקחו מהחדר (למשל כיסוי כרית ומיטה – נ/8, ע' 2-3), והרי אין חולק כי הנאשם והמתלוננת ישבו על הספה והתנשקו",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,המשפט קובע כי גרסתה המהימנה של המתלוננת והחיזוקים התומכים בה נותרים בעינם על אף טענות ההגנה.
18892," בנוסף לאמור לעיל, אומר שוב: עדותה של המתלוננת לעצם מעשי הנאשם, היתה מהימנה כשהיא סיפרה בביהמ""ש בכנות, במיעוט מילים, בבהירות, במופנמות, ללא תחכום ובפשטות על מה שעשה לה הנאשם, על הדברים כפי שעשה לה, ללא גוזמה, ללא התלהמות וללא השחרה של הנאשם","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה","המשפט מתאר את עדות המתלוננת כמהימנה, כנה, פשוטה וללא הגזמה, דבר המעיד על רושם חיובי ורמת מהימנות גבוהה."
19121,"מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,המשפט מהווה דיון משפטי תאורטי כללי לגבי הוראות החוק ואינו מבטא את הערכת השופט לגבי מהימנות המתלוננת במקרה הנדון.
18895,"מכאן, שבענייננו, אין בנטען לעיל ע""י ההגנה כדי לערער את גרסתה המהימנה של המתלוננת","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",המשפט דוחה את טענות ההגנה ומאשר את קבלת גרסתה של המתלוננת כגרסה מהימנה שלא קועקעה.
19127,"ובענייננו: בנוסף לעדותה העקבית, הברורה והאמינה של המתלוננת, ולפירוט מדוע ניתן להסתפק בעדות זו להרשעת הנאשם כמפורט לעיל ולהלן, יפורטו להלן גם ראיות חיצוניות המחזקות את גירסת המתלוננת ונותנות לה משנה תוקף",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,המשפט עוסק בקבלת עדותה המהימנה והעקבית של המתלוננת תוך הדגשה שהיא נתמכת בראיות חיצוניות מחזקות.
19118," הערה ראייתית: לפי  ל, לעדותה האמינה והברורה של המתלוננת בביהמ""ש לעצם מעשי הנאשם, לא נדרשת תוספת ראייתית, אלא יש צורך בפירוט בהכרעת הדין מה הניע את ביהמ""ש להסתפק בעדות זו","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,"המשפט מהווה דיון משפטי תאורטי כללי לגבי דרישות הראיות וחובת ההנמקה, ואינו מבטא הערכה ישירה של השופט לגבי מהימנות המתלוננת במקרה הנדון."
19263," עדותה של יעל, לה סיפרה המתלוננת סמוך לאחר הארוע את שעשה לה הנאשם, מהווה איפוא, כשלעצמה, ראיית חיזוק של ממש לגירסתה המהימנה של המתלוננת (השוו:  פלוני דלעיל, בסע' 23 ו-33 לפסה""ד מיום 25",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,המשפט קובע כי גרסת המתלוננת היא מהימנה ומצביע על עדות חיצונית המשמשת לה כראיית חיזוק משמעותית.
