sentence_id,origin_sentence,category,new_category,invokes_myth,myth_polarity,myth_trigger,myth_reason,myth_raw
1348404," במקרה זה עדות המתלוננת מהימנה, אך קיים ספק שמא חלק מדברי המתלוננת מהווה העצמה של האירוע הטראומתי שעבר עליה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט מתייחס לאפשרות של העצמת (הגזמת) האירוע הטראומטי שעברה, ולא לחשש מפני עלילת שווא, נקמנות או בדית תלונה.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתייחס לאפשרות של העצמת (הגזמת) האירוע הטראומטי שעברה, ולא לחשש מפני עלילת שווא, נקמנות או בדית תלונה.""
}
```"
1335569," טון הדיבור, הדגשים, ההטעמות, האופן בו בטאה את תחושותיה, האיפוק וחוסר רצונה לחשוף את החוויות שחוותה תוך הפללת הנאשם, עד אשר נפרץ הסכר והסיפור סופר, כל אלה מותירים רושם כי תיאורי המתלוננת אמינים ואמת בפיה",לא רלוונטי,"קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט מבסס את אמינות המתלוננת על סמך התרשמותו הישירה מטון דיבורה, התנהגותה ואיפוקה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מבסס את אמינות המתלוננת על סמך התרשמותו הישירה מטון דיבורה, התנהגותה ואיפוקה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1380649,"בחינת עדות הנאשם אין מקום להעדיף את גרסת הנאשם, שלפיה הוא והמתלוננת בילו ערב נעים, ולקבוע כי גרסת המתלוננת ""הזויה"" ונטולת הגיון פנימי",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו,False,לא_רלוונטי,,"השופט קובע כי אין להעדיף את גרסת הנאשם ואינו מייחס למתלוננת מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי אין להעדיף את גרסת הנאשם ואינו מייחס למתלוננת מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1642689,"ההגנה טענה, כי עדות המתלוננת כבושה, מתפתחת, רווית בקיעים, פרכות וסתירות וכי מהווה ""משענת קנה רצוץ""",לא רלוונטי,לא רלוונטי,False,צד_מתדיין,"ההגנה טענה, כי עדות המתלוננת כבושה, מתפתחת, רווית בקיעים, פרכות וסתירות",הטענות המטילות ספק באמינות עדותה של המתלוננת מועלות על ידי ההגנה ולא כקביעה של השופט.,"```json
{
  ""invokes_myth"": false,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""ההגנה טענה, כי עדות המתלוננת כבושה, מתפתחת, רווית בקיעים, פרכות וסתירות"",
  ""reason"": ""הטענות המטילות ספק באמינות עדותה של המתלוננת מועלות על ידי ההגנה ולא כקביעה של השופט.""
}
```"
1646485,"כאמור, משמצאנו כי, לבד מהיות עדות המתלוננת אמינה ומשכנעת (לפיכך עומדת בפניה עצמה), היא אף תואמת את הראיות הנוספות, ועומדת במבחן ניסיון החיים והשכל הישר, וכי האפשרות של ""עלילת שווא"" מצידה בלתי סבירה, בנסיבות העניין, משכך, אני קובע כי עדותה של המתלוננת מהימנה עלי",אמינה בגלל שהנאשם לא אמין,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,True,נדחה,"האפשרות של ""עלילת שווא"" מצידה בלתי סבירה",השופט שולל את האפשרות של עלילת שווא וקובע כי עדות המתלוננת מהימנה.,"{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""האפשרות של \""עלילת שווא\"" מצידה בלתי סבירה"",
  ""reason"": ""השופט שולל את האפשרות של עלילת שווא וקובע כי עדות המתלוננת מהימנה.""
}"
1771642," לא רק אמינה ובטוחה גרסת המתלונן בעינינו, אלא גם מתחזקת היא חיזוק של ממש בראיות אחרות","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט קובע כי גרסת המתלונן אמינה ומחוזקת בראיות, ללא כל התייחסות למניע להעללה או נקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי גרסת המתלונן אמינה ומחוזקת בראיות, ללא כל התייחסות למניע להעללה או נקמנות.""
}"
1839156,"גרסת המתלוננת – ""עלילה!"" האומנם ? טענתו העיקרית של ב""כ הנאשם, שעברה כחוט השני במהלך המשפט, שכל המובא בכתב האישום הינו שקר וכזב, והוא עלילה פרי יוזמתם של אימא של המתלוננת וחברה שהיה ביחסים לא טובים עם הנאשם והמתלוננת","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",לא רלוונטי,False,צד_מתדיין,"טענתו העיקרית של ב""כ הנאשם, שעברה כחוט השני במהלך המשפט, שכל המובא בכתב האישום הינו שקר וכזב, והוא עלילה פרי יוזמתם","השופט מציג את טענת ההגנה לפיה מדובר בעלילת שווא, ואינו מביע בשלב זה את עמדתו שלו.","{
  ""invokes_myth"": false,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""טענתו העיקרית של ב\""כ הנאשם, שעברה כחוט השני במהלך המשפט, שכל המובא בכתב האישום הינו שקר וכזב, והוא עלילה פרי יוזמתם"",
  ""reason"": ""השופט מציג את טענת ההגנה לפיה מדובר בעלילת שווא, ואינו מביע בשלב זה את עמדתו שלו.""
}"
71352,"  בסיכומו של דבר, לאור האמור לעיל אני מוצאת את עדותה של המתלוננת אמינה, עקבית והגיונית, עדות אשר יש לה חיזוקים מעדים שונים, מראיות נוספות ומכוונים שונים",לא רלוונטי,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופטת קובעת כי עדות המתלוננת אמינה על בסיס עקביות וחיזוקים ראייתיים, ללא כל התייחסות למניע להעללה או נקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופטת קובעת כי עדות המתלוננת אמינה על בסיס עקביות וחיזוקים ראייתיים, ללא כל התייחסות למניע להעללה או נקמנות.""
}"
1839302,"מסקנת ביניים: לאור המובא לעיל, ומשמצאתי כי גירסת  המתלוננת אמינה, ומשראיתי כי מצבה הנפשי, אף אם באיחור, היה הבעה כנה של מצוקה וטראומה שבה שרויה המתלוננת כתוצאה מהחוויות הקשות שחוותה עם הנאשם, הגעתי למסקנה כי התביעה הצליחה להוכיח מעל לספק סביר, כי הנאשם עבר את עבירות המין והאיומים שמיוחסות לו בכתב האישום",לא רלוונטי,"קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי גרסת המתלוננת אמינה ומצוקתה כנה ללא כל התייחסות למניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי גרסת המתלוננת אמינה ומצוקתה כנה ללא כל התייחסות למניע להעללה, נקמנות או תלונת שווא.""
}
```"
67050," לראשונה העלתה את העובדה שעסקה באבו דאבי בזנות לאחר עדותה בבית המשפט, ולאחר שעובדה זאת עלתה בעדותה של מתלוננת אחרת והדבר נודע לג’","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"המשפט עוסק בגילוי מאוחר של עובדה (עיסוק בזנות) ואינו דן במניע להגשת תלונת שווא, נקמנות או עלילה.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט עוסק בגילוי מאוחר של עובדה (עיסוק בזנות) ואינו דן במניע להגשת תלונת שווא, נקמנות או עלילה.""
}
```"
118279," דבריו אלו מלמדים על תפיסתו המעוותת של הנאשם, שהתבטאה אף באופן התייחסותו למתלוננת במהלך עדותו, משמע שגם כאשר הוא מודה שנגע לה בפי הטבעת הוא עוטף זאת  במעטפת של תיאור המתלוננת כילדה מסכנה, מוזרה, דמיונית, ולא היא",לא רלוונטי,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו,True,נדחה,"הוא עוטף זאת במעטפת של תיאור המתלוננת כילדה מסכנה, מוזרה, דמיונית, ולא היא",השופט מתייחס לניסיונו של הנאשם להציג את המתלוננת כדמיונית (ככזו שממציאה או הוזה את הדברים) ושולל תיאור זה לחלוטין.,"{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""הוא עוטף זאת במעטפת של תיאור המתלוננת כילדה מסכנה, מוזרה, דמיונית, ולא היא"",
  ""reason"": ""השופט מתייחס לניסיונו של הנאשם להציג את המתלוננת כדמיונית (ככזו שממציאה או הוזה את הדברים) ושולל תיאור זה לחלוטין.""
}"
